@mediacellmqm,help poor mr amir khan sb different thingsthis photo session like always
@phonepe,go change brand ambassador amir khan dint guy find anyone except khan boycott khans
@usmanj,part lake amir khan plan part side team welcome upon invitation
@vjerkov,ill use sacred weapon heart amir khan two hundred thousand percent stomker
@manisconception,amir khan di highlight
@evazhengll,lake movie idiots would let amir khan shoot part
@javedchaudhry,bahut acha ailaan kiya hai amir nay guy misfit party wonder khan sb let join party first place
@stillcantfigure,amir khan
@nazuksuratehaal,urmila make ive watch songs plus amir khan
@charliezeleno,amir khan
@jakehepple,look like boxer amir khan defo community face consanguine relationships
@inaaggarwal,care movies issue really matter
@veerpaaji,basically problem khan think srk amir zero act theres chance say salman master act another way say khans zero except khans others master
@beingayesha,bhai kaha se aate ho tumlog ab isko bhi religion ka mamla bana diya indians support boycott actors base religionthen srk saif ali khanamir khan wouldnt among top actors india yaha selmon bhoii ko boycott karne ki baat ho rahi hae gawar insaan
@abpnews,know epidemic like covid people face lot problems case corona case cross lakh officer employees situation cannot risk live students want compartment exam cancel
@satyasanket,think forget amir khan
@photondoublslit,icon many youth adults mr amir khan hes silent spectatorhe doesnt like talk much something happen dear onewill silent thenbig question mahaseh shld think ok say dont belive ssr murder bolotoh yarrr
@warriorhits,accord universal expert rathi amir khan go much nearer thattake sanghi
@nilotpalm,cooper hospital k drbribe le rhe h corona k pt ko chupane k liyesochiye unhone ssr k case kitne paise khaye honge immediatecbiforssr
@snitimishra,oh amaze nothing like hindustani classical music please request sing raag multani especially ustad amir khans bandish havent hear bandish anywhere
@omarayubkhan,vote get imran khan youfew years back contest elections pmlq ticketyour father use say oh dont need people vote angels come cast vote year raja amir zaman beat margin
@vinaydokania,congrats
@sherryrehman,sherryrehman please take close video botox lips come phone
@goairlinesindia,hi amir nasir khan general informationis flight abu dhabi lucknow th july
@sabowsky,take options financially better give fook amir khan gain nothing
@pstan,punch deaded amir khan
@raderechtboxing,amir khan die ressurected days later eat half shoot
@priyashmita,lucky amir khan
@theatulmishra,ajay devgn actor woah
@shahidsays,believe ive hear amirnot amir khan asim actor name first time might popular
@hawbeniaz,dont know hor hania amir sarah khan im special dont count
@khawajamasif,remember know history mrayub khan nawab amir khan take negative role mither e millet fatima jinnah time elections pakistani nation shall never forgive bloody character must say
@snapdeal,time snapdeal ecommerce company india amir khan felt intolerance
@btsportufc,amir khan pretty good
@dyalikedags,kell turn hes cascade amir khan night say
@akshayeofficial,khanna brothers really dignify boysi consider amp rahul better actor sharukh khan salman khan amp amir khan sure many wl agree
@timesnow,concert lavasa covid care center definately help fight corona
@hsakiv,true amir khan movie pk lord shiva joke incident show muslims mohamed worship fatwa issue artist film
@rajkummarrao,look rajkumar rao get vibes amir khans munna rangeela
@patriot,sister study chennai university science technology also know many indian character amir khan rajan governor indian central bank however curious much indians know real china read fake
@mannypacquiao,urge settle knockout rumor ring
@havenlychn,yes omgd chan amir khan lino aditya roy kapoor idk hsdhsh give similar vibes
@boxingscene,brook wont take fight flap gum say fight big name thurman big name excuse truth brook aint fight anybody apart one guy amir khan brook obsess khan thats big money cash
@iravitiwari,cooper hospital ka ek gunah
@aguycalledken,ribery look like benzema breed amir khan
@imamofpeace,time call chinese virus instead corona covid
@meghn,new zealand corona free day lockdown period covid case deaths country close border foreign travelers make native people come home undergoquarantinefor days effective strategy
@anildeshmukhncp,sir issue pk picture amir khan come didnt come forward fun hindu gods muhammad messenger god come try ban hurt sentiments isnt hinduphobic isupportrazaacademy
@mxcaltrz,amir liaquat go reham khan every disassociation bitch person day day
@kgoyal,idiots rancho friends didnt help joy infact go behind back kind steal idea without include project secretly make drone leave depressionrancho evildont like rancho@amirkhan idiots
@sameermadhira,smash anchor infuse energy primetimeat mr sunil kant munjal amaze speaker book make movie amir khan patriarch say makingofhero
@howardreginald,well crawford fight besides amir khan jeff horn pp hes better fighter jsnt even closs
@heavensbutcher,amir khan call mrperfectionist
@amitmehra,jai ho amir khan disciple move ask
@mahtabnama,britishpakistani boxer amir khan janjua rajput janjuas claim descent janmejaya great grandson arjuna muslim janjuas proud fact read clan also find among sikhs
@imranshriff,amir khan ki pk se jab log offend uhi thi tab apki maa allah se chuda wa rahi double standered people religion cant even hear word aginst spread venom aginst every religion chal jaa masjid jaa riot ki taayri kar ya isis se contact kar
@bajiplease,except imran khan pin hop like amir vawda firdos fawad definetly anyone think anything bilawal different pak soil mean vivid dream either
@rassalie,one innocent always involvement akshya amir srk say ali khan hritik john abraham
@brownisnewblack,hear abida parveen song know rahat fateh ali khan toowow mindblowingi hear bollywood song justice amir khusro composition thank introduce
@priyabr,even constant bad movie release
@boxinginsider,yeah think floyd mayweather would easier amir khan
@sbicardconnect,hell wrong guy say amir khan movie gajni better memory guy get call ask share detail ask guy forget take action
@sabanaqvi,even bhabhi cure corona
@amitbehere,think time akshay kumar khans call day main lead roles hang gloves although roles amir khan pull salman look like clown overact ka dhukan
@falakshabir,world full oh hania amir
@bradsimpson,wow youve gotta feel sorry amir khan
@sinxuxi,stan amir khan
@amiraminimd,dont care russia right nowyou look great amir khan even mask
@jfeenmma,think youre mad
@mazharsartaj,like amir khan interrupt make pk
@rananth,bravo
@davidfrum,covid dead morons move
@christianbang,covid death toll inflate since litterally anyone die covid regardless age condition still get mark covid death even person stage four cancer corona virus end life mark covid death
@wef,covid commandos must fortify high vitamin
@saintrampaljim,covid coronavirus treatment find coronavirus epidemic epidemic coronavirus end
@novakglobal,antibody test cant differentiate covid corona viruses covid test thats test k people hundred test positive nsw today test k test positive pretty accurate million test k positive
@garrymiotto,butt lucky much prior outbreak covid impossible corona virus mask time ya cant beat eh
@naveenodisha,pls stop game make report covid death n noncovid dearh many ppl r face report different govt testcn private test enough leaders n already make huge money pls stop corona govt level pls
@spectatorindex,pm india say aur bajao thalitali aur ganti corona go awaywt stupid logic basically everyone world expect india covid case absolutely doubt cz india lead sht illeterate leaders
@vetjusta,people believe covid create lab need talk biological specialist mutation corona virus already exist nature nextthe common cold another corona virus create lab
@bannagupta,wasnt do bcorona since monthsworst yet comen u hv allow corporate hospitals treat covid situation get alarmingbetter u continue ur grip corporate hospitalsthis time serve
@ranchoredux,thats biden loose could amp better chance corona trump handle covid horrendous harris get spot bidens admin win unless doesnt want likely actual chance primaried lol
@gcoronacovid,eh would say person live like wealthy royal dictator people live stable economic system unlike champagne socialist person live like bourgeois capitalist people still live poverty
@nickmangwana,proud theres covid prisons people demonstrate go prison n get corona die demo success lot go prison look narrative angle saka mazimari amakapa masoja beat n arrest civilians
